08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,6,142.250.199.174,10.0.2.10,0,0,443,56862,532980,229314712,0,1,0,0,0,0,0,0,0,0.1914961338043213,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,6,10.0.2.10,142.250.199.174,0,0,56862,443,229314712,534440,0,1,0,0,0,0,0,0,0,0.3012406826019287,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,6,142.250.199.174,10.0.2.10,0,0,443,56862,534440,229314712,0,1,1,0,0,0,0,0,0,0.19499588012695312,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,6,142.250.199.174,10.0.2.10,0,0,443,56862,535804,229314712,0,1,0,0,0,0,0,0,0,0.19608664512634277,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,6,10.0.2.10,142.250.199.174,0,0,56862,443,229314712,537264,0,1,0,0,0,0,0,0,0,0.3043999671936035,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,6,142.250.199.174,10.0.2.10,0,0,443,56862,537264,229314712,0,1,1,0,0,0,0,0,0,0.19803762435913086,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,6,142.250.199.174,10.0.2.10,0,0,443,56862,537279,229314712,0,1,1,0,0,0,0,0,0,0.19894766807556152,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,6,10.0.2.10,142.250.199.174,0,0,56862,443,229314712,538739,0,1,0,0,0,0,0,0,0,0.3072237968444824,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,6,142.250.199.174,10.0.2.10,0,0,443,56862,538739,229314712,0,1,1,0,0,0,0,0,0,0.2008357048034668,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,6,142.250.199.174,10.0.2.10,0,0,443,56862,540103,229314712,0,1,1,0,0,0,0,0,0,0.20174360275268555,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,6,10.0.2.10,142.250.199.174,0,0,56862,443,229314712,541563,0,1,0,0,0,0,0,0,0,0.3099820613861084,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,6,142.250.199.174,10.0.2.10,0,0,443,56862,541563,229314712,0,1,1,0,0,0,0,0,0,0.20359373092651367,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,6,142.250.199.174,10.0.2.10,0,0,443,56862,543023,229314712,0,1,1,0,0,0,0,0,0,0.20454931259155273,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,6,142.250.199.174,10.0.2.10,0,0,443,56862,544483,229314712,0,1,0,0,0,0,0,0,0,0.20543503761291504,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,6,10.0.2.10,142.250.199.174,0,0,56862,443,229314712,544483,0,1,0,0,0,0,0,0,0,0.31361937522888184,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,6,10.0.2.10,142.250.199.174,0,0,56862,443,229314712,547403,0,1,0,0,0,0,0,0,0,0.3145029544830322,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,6,142.250.199.174,10.0.2.10,0,0,443,56862,547403,229314712,0,1,1,0,0,0,0,0,0,0.20819902420043945,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,6,142.250.199.174,10.0.2.10,0,0,443,56862,548149,229314712,0,1,1,0,0,0,0,0,0,0.20911121368408203,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,6,10.0.2.10,142.250.199.174,0,0,56862,443,229314712,551069,0,1,0,0,0,0,0,0,0,0.33304810523986816,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,6,142.250.199.174,10.0.2.10,0,0,443,56862,551069,229314712,0,1,1,0,0,0,0,0,0,0.22812294960021973,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,6,10.0.2.10,34.120.208.123,0,0,48720,443,2255577549,548459,0,1,0,0,0,0,0,0,0,1.6051008701324463,0,0,0,0,0,0,0
08:00:27:54:D5:22,52:54:00:12:35:00,8,4,255,6,34.120.208.123,10.0.2.10,0,0,443,48720,548459,2255577549,0,1,1,0,0,0,0,0,0,1.5326869487762451,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,6,10.0.2.10,34.120.208.123,0,0,48720,443,2255577549,548677,0,1,0,0,0,0,0,0,0,1.6096439361572266,0,0,0,0,0,0,0
52:54:00:12:35:00,08:00:27:54:D5:22,8,4,64,6,10.0.2.10,34.120.208.123,0,0,48720,443,2255577549,548677,0,1,1,0,0,0,0,0,0,1.6105964183807373,0,0,0,0,0,0,0
